,pca_m0,proba
1372,0.007440000000000002,-0.8918258
1373,0.007460000000000001,-0.8925894
1374,0.0074800000000000005,-0.8933479
1375,0.007500000000000003,-0.8941013
1376,0.007520000000000002,-0.89484984
1377,0.0075400000000000016,-0.8955932
1378,0.007560000000000001,-0.8963316
1379,0.007580000000000003,-0.8970652
1380,0.007600000000000003,-0.8977938
1381,0.007620000000000002,-0.89851743
1382,0.007640000000000001,-0.8992364
1383,0.00766,-0.89995027
1384,0.007680000000000003,-0.9006596
1385,0.007700000000000002,-0.9013641
1386,0.007720000000000001,-0.90206385
1387,0.00774,-0.9027588
1388,0.007760000000000003,-0.9034491
1389,0.007780000000000002,-0.90413487
1390,0.007800000000000001,-0.9048159
1391,0.00782,-0.90549237
1392,0.007840000000000003,-0.90616417
1393,0.007860000000000002,-0.9068315
1394,0.007880000000000002,-0.9074944
1395,0.0079,-0.9081527
1396,0.007920000000000003,-0.9088066
1397,0.007940000000000003,-0.909456
1398,0.007960000000000002,-0.910101
1399,0.007980000000000001,-0.9107418
1400,0.008,-0.911378
1401,0.008020000000000003,-0.91201
1402,0.008040000000000002,-0.9126376
1403,0.008060000000000001,-0.9132609
1404,0.00808,-0.91388005
1405,0.008100000000000003,-0.9144951
1406,0.008120000000000002,-0.9151058
1407,0.008140000000000001,-0.91571236
1408,0.00816,-0.91631466
1409,0.008180000000000003,-0.916913
1410,0.008200000000000002,-0.9175072
1411,0.008220000000000002,-0.9180973
1412,0.00824,-0.9186833
1413,0.008260000000000003,-0.91926545
1414,0.008280000000000003,-0.91984344
1415,0.008300000000000002,-0.9204174
1416,0.008320000000000001,-0.9209878
1417,0.00834,-0.92155397
1418,0.008360000000000003,-0.9221164
1419,0.008380000000000002,-0.9226748
1420,0.008400000000000001,-0.92322934
1421,0.00842,-0.92378014
1422,0.008440000000000003,-0.92432714
1423,0.008460000000000002,-0.9248705
1424,0.008480000000000001,-0.9254099
1425,0.0085,-0.92594564
1426,0.008520000000000003,-0.9264777
1427,0.008540000000000002,-0.92700607
1428,0.008560000000000002,-0.9275308
1429,0.00858,-0.92805195
1430,0.008600000000000003,-0.9285694
1431,0.008620000000000003,-0.9290833
1432,0.008640000000000002,-0.9295936
1433,0.008660000000000001,-0.9301003
1434,0.00868,-0.9306036
1435,0.008700000000000003,-0.9311034
1436,0.008720000000000002,-0.9315998
1437,0.008740000000000001,-0.9320926
1438,0.00876,-0.932582
1439,0.008780000000000003,-0.9330681
1440,0.008800000000000002,-0.9335507
1441,0.008820000000000001,-0.93402994
1442,0.00884,-0.9345059
1443,0.008860000000000003,-0.9349785
1444,0.008880000000000002,-0.93544775
1445,0.008900000000000002,-0.93591386
1446,0.00892,-0.9363766
1447,0.008940000000000003,-0.93683624
1448,0.008960000000000003,-0.9372925
1449,0.008980000000000002,-0.93774563
1450,0.009000000000000001,-0.9381957
1451,0.00902,-0.9386425
1452,0.009040000000000003,-0.9390862
1453,0.009060000000000002,-0.93952674
1454,0.009080000000000001,-0.9399643
1455,0.0091,-0.94039875
1456,0.009120000000000003,-0.94083005
1457,0.009140000000000002,-0.94125843
1458,0.009160000000000001,-0.94168377
1459,0.00918,-0.9421062
1460,0.009200000000000003,-0.9425255
1461,0.009220000000000002,-0.942942
1462,0.009240000000000002,-0.9433554
1463,0.009260000000000001,-0.94376606
1464,0.009280000000000004,-0.9441737
1465,0.009300000000000003,-0.9445786
1466,0.009320000000000002,-0.9449806
1467,0.009340000000000001,-0.9453798
1468,0.00936,-0.9457761
1469,0.009380000000000003,-0.94616956
1470,0.009400000000000002,-0.9465603
1471,0.009420000000000001,-0.9469484
1472,0.00944,-0.94733363
1473,0.009460000000000003,-0.9477161
1474,0.009480000000000002,-0.9480959
1475,0.009500000000000001,-0.9484731
1476,0.00952,-0.9488476
1477,0.009540000000000003,-0.9492194
1478,0.009560000000000003,-0.9495886
1479,0.009580000000000002,-0.9499551
1480,0.009600000000000001,-0.9503191
1481,0.009620000000000004,-0.9506805
1482,0.009640000000000003,-0.9510394
1483,0.009660000000000002,-0.9513956
1484,0.009680000000000001,-0.9517494
1485,0.0097,-0.95210063
1486,0.009720000000000003,-0.9524493
1487,0.009740000000000002,-0.9527956
1488,0.009760000000000001,-0.9531395
1489,0.00978,-0.9534807
1490,0.009800000000000003,-0.95381975
1491,0.009820000000000002,-0.9541562
1492,0.009840000000000002,-0.9544903
1493,0.00986,-0.954822
1494,0.009880000000000003,-0.95515144
1495,0.009900000000000003,-0.9554785
1496,0.009920000000000002,-0.9558032
1497,0.009940000000000001,-0.95612556
1498,0.009960000000000004,-0.95644563
1499,0.009980000000000003,-0.9567635
1500,0.010000000000000002,-0.95707905
1501,0.010020000000000001,-0.9573923
1502,0.01004,-0.95770335
1503,0.010060000000000003,-0.9580123
1504,0.010080000000000002,-0.95831877
1505,0.010100000000000001,-0.9586231
1506,0.01012,-0.9589254
1507,0.010140000000000003,-0.95922554
1508,0.010160000000000002,-0.9595235
1509,0.010180000000000002,-0.9598192
1510,0.0102,-0.9601129
1511,0.010220000000000003,-0.96040446
1512,0.010240000000000003,-0.960694
1513,0.010260000000000002,-0.9609815
1514,0.010280000000000001,-0.9612668
1515,0.010300000000000004,-0.96155006
1516,0.010320000000000003,-0.96183133
1517,0.010340000000000002,-0.9621106
1518,0.010360000000000001,-0.9623879
1519,0.01038,-0.9626631
1520,0.010400000000000003,-0.9629364
1521,0.010420000000000002,-0.9632078
1522,0.010440000000000001,-0.96347713
1523,0.01046,-0.9637445
1524,0.010480000000000003,-0.96401006
1525,0.010500000000000002,-0.96427375
1526,0.010520000000000002,-0.9645354
1527,0.01054,-0.96479523
1528,0.010560000000000003,-0.9650532
1529,0.010580000000000003,-0.9653093
1530,0.010600000000000002,-0.9655636
1531,0.010620000000000001,-0.96581596
1532,0.010640000000000004,-0.9660666
1533,0.010660000000000003,-0.9663153
1534,0.010680000000000002,-0.96656233
1535,0.010700000000000001,-0.9668076
1536,0.010720000000000004,-0.967051
1537,0.010740000000000003,-0.9672927
1538,0.010760000000000002,-0.96753263
1539,0.010780000000000001,-0.9677709
1540,0.0108,-0.96800745
1541,0.010820000000000003,-0.96824217
1542,0.010840000000000002,-0.96847534
1543,0.010860000000000002,-0.9687068
1544,0.01088,-0.96893644
1545,0.010900000000000003,-0.9691646
1546,0.010920000000000003,-0.96939105
1547,0.010940000000000002,-0.9696157
1548,0.010960000000000001,-0.96983886
1549,0.010980000000000004,-0.97006047
1550,0.011000000000000003,-0.97028035
1551,0.011020000000000002,-0.97049874
1552,0.011040000000000001,-0.9707155
1553,0.011060000000000004,-0.9709308
1554,0.011080000000000003,-0.9711444
1555,0.011100000000000002,-0.9713566
1556,0.011120000000000001,-0.9715671
1557,0.01114,-0.9717762
1558,0.011160000000000003,-0.9719837
1559,0.011180000000000002,-0.97218966
1560,0.011200000000000002,-0.9723942
1561,0.01122,-0.9725973
1562,0.011240000000000003,-0.9727988
1563,0.011260000000000003,-0.972999
1564,0.011280000000000002,-0.97319764
1565,0.011300000000000001,-0.97339475
1566,0.01132,-0.97359055
1567,0.01134,-0.973785
1568,0.011360000000000006,-0.9739779
1569,0.011380000000000005,-0.9741694
1570,0.011400000000000004,-0.9743595
1571,0.011420000000000003,-0.9745483
1572,0.011440000000000002,-0.9747357
1573,0.011460000000000001,-0.9749218
1574,0.01148,-0.9751064
1575,0.0115,-0.9752897
1576,0.011519999999999999,-0.97547185
1577,0.011540000000000005,-0.97565246
1578,0.011560000000000004,-0.9758318
1579,0.011580000000000003,-0.97600985
1580,0.011600000000000003,-0.97618663
1581,0.011620000000000002,-0.9763621
1582,0.011640000000000001,-0.97653633
1583,0.01166,-0.97670925
1584,0.01168,-0.97688097
1585,0.011700000000000006,-0.9770513
1586,0.011720000000000005,-0.9772205
1587,0.011740000000000004,-0.9773885
1588,0.011760000000000003,-0.97755516
1589,0.011780000000000002,-0.97772074
1590,0.011800000000000001,-0.977885
1591,0.01182,-0.9780481
1592,0.01184,-0.97821
1593,0.011859999999999999,-0.9783707
1594,0.011880000000000005,-0.9785302
1595,0.011900000000000004,-0.9786887
1596,0.011920000000000004,-0.97884595
1597,0.011940000000000003,-0.97900194
1598,0.011960000000000002,-0.979157
1599,0.011980000000000001,-0.97931075
1600,0.012,-0.97946346
1601,0.01202,-0.97961503
1602,0.012040000000000006,-0.9797655
1603,0.012060000000000005,-0.9799149
1604,0.012080000000000004,-0.9800631
1605,0.012100000000000003,-0.98021036
1606,0.012120000000000002,-0.9803564
1607,0.012140000000000001,-0.9805015
1608,0.01216,-0.9806454
1609,0.01218,-0.9807884
1610,0.012199999999999999,-0.9809302
1611,0.012220000000000005,-0.9810711
1612,0.012240000000000004,-0.981211
1613,0.012260000000000004,-0.9813497
1614,0.012280000000000003,-0.9814875
1615,0.012300000000000002,-0.9816243
1616,0.012320000000000001,-0.9817601
1617,0.01234,-0.9818948
1618,0.01236,-0.9820287
1619,0.012380000000000006,-0.98216146
1620,0.012400000000000005,-0.9822933
1621,0.012420000000000004,-0.9824242
1622,0.012440000000000003,-0.9825541
1623,0.012460000000000002,-0.98268306
1624,0.012480000000000002,-0.98281103
1625,0.0125,-0.9829382
1626,0.01252,-0.98306423
1627,0.012539999999999999,-0.98318946
1628,0.012560000000000005,-0.98331374
1629,0.012580000000000004,-0.98343724
1630,0.012600000000000004,-0.9835597
1631,0.012620000000000003,-0.98368126
1632,0.012640000000000002,-0.9838019
1633,0.012660000000000001,-0.9839217
1634,0.01268,-0.9840407
1635,0.0127,-0.98415875
1636,0.012720000000000006,-0.9842759
1637,0.012740000000000005,-0.9843923
1638,0.012760000000000004,-0.9845078
1639,0.012780000000000003,-0.9846224
1640,0.012800000000000002,-0.98473614
1641,0.012820000000000002,-0.9848491
1642,0.01284,-0.9849613
1643,0.01286,-0.98507255
1644,0.012879999999999999,-0.98518294
1645,0.012900000000000005,-0.9852927
1646,0.012920000000000004,-0.9854015
1647,0.012940000000000004,-0.9855095
1648,0.012960000000000003,-0.9856168
1649,0.012980000000000002,-0.9857234
1650,0.013000000000000001,-0.985829
1651,0.01302,-0.98593396
1652,0.01304,-0.98603815
1653,0.013060000000000006,-0.98614144
1654,0.013080000000000005,-0.9862441
1655,0.013100000000000004,-0.98634595
1656,0.013120000000000003,-0.98644704
1657,0.013140000000000002,-0.9865474
1658,0.013160000000000002,-0.98664707
1659,0.01318,-0.98674595
1660,0.0132,-0.98684406
1661,0.013219999999999999,-0.9869415
1662,0.013240000000000005,-0.9870383
1663,0.013260000000000004,-0.9871343
1664,0.013280000000000004,-0.9872297
1665,0.013300000000000003,-0.98732424
1666,0.013320000000000002,-0.9874182
1667,0.013340000000000001,-0.9875114
1668,0.01336,-0.98760396
1669,0.01338,-0.9876958
1670,0.013400000000000006,-0.9877869
1671,0.013420000000000005,-0.9878775
1672,0.013440000000000004,-0.9879673
1673,0.013460000000000003,-0.9880565
1674,0.013480000000000002,-0.98814505
1675,0.013500000000000002,-0.9882329
1676,0.01352,-0.9883201
1677,0.01354,-0.9884067
1678,0.01356,-0.98849267
1679,0.013580000000000005,-0.98857796
1680,0.013600000000000004,-0.9886626
1681,0.013620000000000004,-0.98874664
1682,0.013640000000000003,-0.9888301
1683,0.013660000000000002,-0.9889129
1684,0.013680000000000001,-0.98899513
1685,0.0137,-0.98907673
1686,0.01372,-0.98915774
1687,0.013740000000000006,-0.98923814
1688,0.013760000000000005,-0.98931795
1689,0.013780000000000004,-0.9893971
1690,0.013800000000000003,-0.9894758
1691,0.013820000000000002,-0.98955387
1692,0.013840000000000002,-0.9896313
1693,0.01386,-0.9897082
1694,0.01388,-0.98978454
1695,0.0139,-0.98986036
1696,0.013920000000000005,-0.9899356
1697,0.013940000000000004,-0.99001026
1698,0.013960000000000004,-0.9900844
1699,0.013980000000000003,-0.99015796
1700,0.014000000000000002,-0.9902309
1701,0.014020000000000001,-0.9903034
1702,0.01404,-0.99037534
1703,0.01406,-0.99044687
1704,0.014080000000000006,-0.9905177
1705,0.014100000000000005,-0.990588
1706,0.014120000000000004,-0.99065787
1707,0.014140000000000003,-0.9907272
1708,0.014160000000000002,-0.990796
1709,0.014180000000000002,-0.9908643
1710,0.0142,-0.99093217
1711,0.01422,-0.99099946
1712,0.01424,-0.99106616
1713,0.014260000000000005,-0.9911325
1714,0.014280000000000004,-0.99119836
1715,0.014300000000000004,-0.99126375
1716,0.014320000000000003,-0.99132854
1717,0.014340000000000002,-0.9913929
1718,0.014360000000000001,-0.99145687
1719,0.01438,-0.9915202
1720,0.0144,-0.99158317
1721,0.014420000000000006,-0.9916457
1722,0.014440000000000005,-0.9917077
1723,0.014460000000000004,-0.99176925
1724,0.014480000000000003,-0.9918304
1725,0.014500000000000002,-0.99189097
1726,0.014520000000000002,-0.9919513
1727,0.01454,-0.992011
1728,0.01456,-0.9920704
1729,0.01458,-0.9921292
1730,0.014600000000000005,-0.99218774
1731,0.014620000000000005,-0.9922457
1732,0.014640000000000004,-0.99230325
1733,0.014660000000000003,-0.9923605
1734,0.014680000000000002,-0.9924172
1735,0.014700000000000001,-0.99247354
1736,0.01472,-0.99252945
1737,0.01474,-0.9925849
1738,0.014760000000000006,-0.9926399
1739,0.014780000000000005,-0.9926946
1740,0.014800000000000004,-0.99274886
1741,0.014820000000000003,-0.99280274
1742,0.014840000000000002,-0.9928562
1743,0.014860000000000002,-0.9929093
1744,0.01488,-0.99296206
1745,0.0149,-0.99301434
1746,0.01492,-0.99306613
1747,0.014940000000000005,-0.99311763
1748,0.014960000000000005,-0.9931688
1749,0.014980000000000004,-0.9932195
1750,0.015000000000000003,-0.9932699
1751,0.015020000000000002,-0.99332
1752,0.015040000000000001,-0.99336964
1753,0.01506,-0.99341875
1754,0.01508,-0.9934677
1755,0.015100000000000006,-0.9935163
1756,0.015120000000000005,-0.9935644
1757,0.015140000000000004,-0.99361223
1758,0.015160000000000003,-0.99365973
1759,0.015180000000000003,-0.9937069
1760,0.015200000000000002,-0.9937536
1761,0.015220000000000001,-0.99380004
1762,0.01524,-0.9938461
1763,0.01526,-0.99389184
1764,0.015280000000000005,-0.99393725
1765,0.015300000000000005,-0.9939823
1766,0.015320000000000004,-0.994027
1767,0.015340000000000003,-0.9940714
1768,0.015360000000000002,-0.9941155
1769,0.015380000000000001,-0.9941592
1770,0.0154,-0.9942027
1771,0.01542,-0.9942458
1772,0.015440000000000006,-0.99428856
1773,0.015460000000000005,-0.99433094
1774,0.015480000000000004,-0.99437314
1775,0.015500000000000003,-0.9944149
1776,0.015520000000000003,-0.9944564
1777,0.015540000000000002,-0.9944977
1778,0.015560000000000001,-0.9945386
1779,0.01558,-0.99457926
1780,0.0156,-0.9946195
1781,0.015620000000000005,-0.9946596
1782,0.015640000000000005,-0.9946992
1783,0.015660000000000004,-0.99473864
1784,0.015680000000000003,-0.9947777
1785,0.015700000000000002,-0.9948166
1786,0.01572,-0.99485517
1787,0.01574,-0.9948934
1788,0.01576,-0.99493134
1789,0.015780000000000006,-0.994969
1790,0.015800000000000005,-0.9950047
1791,0.015820000000000004,-0.99504006
1792,0.015840000000000003,-0.99507535
1793,0.015860000000000003,-0.99511033
1794,0.015880000000000002,-0.99514496
1795,0.0159,-0.9951796
1796,0.01592,-0.99521375
1797,0.01594,-0.9952477
1798,0.015960000000000005,-0.9952816
1799,0.015980000000000005,-0.9953151
1800,0.016000000000000004,-0.99534833
1801,0.016020000000000003,-0.9953814
1802,0.016040000000000002,-0.99541414
1803,0.01606,-0.9954468
1804,0.01608,-0.9954791
1805,0.0161,-0.9955111
1806,0.016120000000000006,-0.995543
1807,0.016140000000000005,-0.9955747
1808,0.016160000000000004,-0.9956062
1809,0.016180000000000003,-0.99563736
1810,0.016200000000000003,-0.9956684
1811,0.016220000000000002,-0.99569905
1812,0.01624,-0.9957296
1813,0.01626,-0.99575996
1814,0.01628,-0.9957901
1815,0.016300000000000005,-0.99582005
1816,0.016320000000000005,-0.99584967
1817,0.016340000000000004,-0.9958792
1818,0.016360000000000003,-0.99590856
1819,0.016380000000000002,-0.9959376
1820,0.0164,-0.99596643
1821,0.01642,-0.99599516
1822,0.01644,-0.99602354
1823,0.016460000000000006,-0.9960518
1824,0.016480000000000005,-0.99607974
1825,0.016500000000000004,-0.99610764
1826,0.016520000000000003,-0.9961353
1827,0.016540000000000003,-0.9961628
1828,0.016560000000000002,-0.99619
1829,0.01658,-0.9962172
1830,0.0166,-0.996244
1831,0.01662,-0.9962707
1832,0.016640000000000005,-0.9962971
1833,0.016660000000000005,-0.99632347
1834,0.016680000000000004,-0.9963496
1835,0.016700000000000003,-0.99637556
1836,0.016720000000000002,-0.9964013
1837,0.01674,-0.99642694
1838,0.01676,-0.9964524
1839,0.01678,-0.99647754
1840,0.016800000000000006,-0.9965026
1841,0.016820000000000005,-0.9965274
1842,0.016840000000000004,-0.9965521
1843,0.016860000000000003,-0.9965766
1844,0.016880000000000003,-0.996601
1845,0.016900000000000002,-0.99662507
1846,0.01692,-0.99664897
1847,0.01694,-0.9966728
1848,0.01696,-0.9966965
1849,0.016980000000000006,-0.99671996
1850,0.017000000000000005,-0.9967433
1851,0.017020000000000004,-0.99676645
1852,0.017040000000000003,-0.99678946
1853,0.017060000000000002,-0.9968123
1854,0.01708,-0.9968348
1855,0.0171,-0.99685735
1856,0.01712,-0.9968797
1857,0.017140000000000006,-0.9969019
1858,0.017160000000000005,-0.99692386
1859,0.017180000000000004,-0.99694574
1860,0.017200000000000003,-0.9969675
1861,0.017220000000000003,-0.99698895
1862,0.017240000000000002,-0.9970104
1863,0.01726,-0.99703175
1864,0.01728,-0.9970527
1865,0.0173,-0.99707377
1866,0.017320000000000006,-0.99709356
1867,0.017340000000000005,-0.9971133
1868,0.017360000000000004,-0.9971327
1869,0.017380000000000003,-0.99715215
1870,0.017400000000000002,-0.99717134
1871,0.01742,-0.99719054
1872,0.01744,-0.9972095
1873,0.01746,-0.99722826
1874,0.017480000000000006,-0.99724704
1875,0.017500000000000005,-0.9972657
1876,0.017520000000000004,-0.9972843
1877,0.017540000000000004,-0.9973026
1878,0.017560000000000003,-0.9973208
1879,0.017580000000000002,-0.997339
1880,0.0176,-0.9973569
1881,0.01762,-0.9973748
1882,0.01764,-0.9973926
1883,0.017660000000000006,-0.99741024
1884,0.017680000000000005,-0.99742764
1885,0.017700000000000004,-0.9974451
1886,0.017720000000000003,-0.9974623
1887,0.017740000000000002,-0.9974795
1888,0.01776,-0.9974965
1889,0.01778,-0.9975135
1890,0.0178,-0.9975304
1891,0.017820000000000006,-0.997547
1892,0.017840000000000005,-0.99756366
1893,0.017860000000000004,-0.99758
1894,0.017880000000000004,-0.9975965
1895,0.017900000000000003,-0.99761266
1896,0.017920000000000002,-0.99762887
1897,0.01794,-0.99764484
1898,0.01796,-0.9976609
1899,0.01798,-0.9976767
1900,0.018000000000000006,-0.99769235
1901,0.018020000000000005,-0.9977079
1902,0.018040000000000004,-0.9977234
1903,0.018060000000000003,-0.99773884
1904,0.018080000000000002,-0.99775416
1905,0.0181,-0.99776936
1906,0.01812,-0.9977844
1907,0.01814,-0.99779934
1908,0.018160000000000006,-0.9978143
1909,0.018180000000000005,-0.9978291
1910,0.018200000000000004,-0.99784374
1911,0.018220000000000004,-0.9978583
1912,0.018240000000000003,-0.9978728
1913,0.018260000000000002,-0.9978872
1914,0.01828,-0.99790144
1915,0.0183,-0.9979157
1916,0.01832,-0.9979298
1917,0.018340000000000006,-0.9979437
1918,0.018360000000000005,-0.9979577
1919,0.018380000000000004,-0.9979714
1920,0.018400000000000003,-0.99798524
1921,0.018420000000000002,-0.99799883
1922,0.01844,-0.9980123
1923,0.01846,-0.9980259
1924,0.01848,-0.9980391
1925,0.018500000000000006,-0.9980525
1926,0.018520000000000005,-0.99806565
1927,0.018540000000000004,-0.9980787
1928,0.018560000000000004,-0.99809164
1929,0.018580000000000003,-0.9981046
1930,0.018600000000000002,-0.9981174
1931,0.01862,-0.99813014
1932,0.01864,-0.9981428
1933,0.01866,-0.9981553
1934,0.018680000000000006,-0.9981678
1935,0.018700000000000005,-0.9981802
1936,0.018720000000000004,-0.9981925
1937,0.018740000000000003,-0.9982047
1938,0.018760000000000002,-0.99821687
1939,0.01878,-0.9982289
1940,0.0188,-0.99824095
1941,0.01882,-0.9982528
1942,0.018840000000000006,-0.9982647
1943,0.018860000000000005,-0.99827635
1944,0.018880000000000004,-0.998288
1945,0.018900000000000004,-0.9982996
1946,0.018920000000000003,-0.99831116
1947,0.018940000000000002,-0.99832255
1948,0.01896,-0.9983339
1949,0.01898,-0.9983452
1950,0.019,-0.9983564
1951,0.019020000000000006,-0.99836755
1952,0.019040000000000005,-0.9983785
1953,0.019060000000000004,-0.9983895
1954,0.019080000000000003,-0.99840045
1955,0.019100000000000002,-0.99841124
1956,0.01912,-0.99842197
1957,0.01914,-0.99843264
1958,0.01916,-0.9984432
1959,0.019180000000000006,-0.99845374
1960,0.019200000000000005,-0.9984642
1961,0.019220000000000004,-0.9984746
1962,0.019240000000000004,-0.9984849
1963,0.019260000000000003,-0.9984952
1964,0.019280000000000002,-0.9985053
1965,0.0193,-0.9985155
1966,0.01932,-0.99852544
1967,0.01934,-0.9985355
1968,0.019360000000000006,-0.9985454
1969,0.019380000000000005,-0.99855524
1970,0.019400000000000004,-0.998565
1971,0.019420000000000003,-0.9985747
1972,0.019440000000000002,-0.99858433
1973,0.01946,-0.9985939
1974,0.01948,-0.9986034
1975,0.0195,-0.99861294
1976,0.019520000000000006,-0.99862224
1977,0.019540000000000005,-0.99863166
1978,0.019560000000000004,-0.9986408
1979,0.019580000000000004,-0.99865
1980,0.019600000000000003,-0.9986592
1981,0.019620000000000002,-0.9986682
1982,0.01964,-0.9986773
1983,0.01966,-0.99868625
1984,0.01968,-0.9986951
1985,0.019700000000000006,-0.998704
1986,0.019720000000000005,-0.9987127
1987,0.019740000000000004,-0.9987213
1988,0.019760000000000003,-0.99873006
1989,0.019780000000000002,-0.9987386
1990,0.0198,-0.9987471
1991,0.01982,-0.99875563
1992,0.01984,-0.99876416
1993,0.019860000000000006,-0.99877244
1994,0.019880000000000005,-0.9987808
1995,0.019900000000000004,-0.9987891
1996,0.019920000000000004,-0.9987971
1997,0.019940000000000003,-0.9988053
1998,0.019960000000000002,-0.99881333
1999,0.01998,-0.99882144
2000,0.02,-0.9988294
